id,user_id,resource_type,resource_id,action,allowed,policy_id,deny_reasons,risk_score,timestamp,ip_address,user_agent
2006,U0135,SystemConfig,SYS-84297,read,True,ALLOW_DEFAULT,,0,2026-01-06 22:00:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2007,U0211,Prescription,PRE-11620,update,True,ALLOW_DEFAULT,,0,2025-11-06 14:06:51.217637,10.0.1.11,Mozilla/5.0
2008,U0428,StaffProfile,STA-52907,read,True,ALLOW_DEFAULT,,0,2025-11-28 13:34:51.217637,192.168.1.20,okhttp/4.11.0
2009,U0453,Appointment,APP-72937,create,True,ALLOW_DEFAULT,,0,2025-12-07 22:28:51.217637,172.19.0.1,okhttp/4.11.0
2010,U0364,PatientProfile,PAT-20180,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-12 23:47:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2011,U0368,InsuranceClaim,INS-16557,update,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-03 21:49:51.217637,10.0.0.10,Mozilla/5.0
2012,U0367,AdmissionRecord,ADM-68334,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-21 14:32:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2013,U0446,VitalSigns,VIT-94642,read,True,ALLOW_DEFAULT,,0,2025-11-04 06:05:51.217637,192.168.1.20,okhttp/4.11.0
2014,U0397,Prescription,PRE-46697,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-24 21:19:51.217637,10.0.0.10,Mozilla/5.0
2015,U0268,StaffProfile,STA-49590,create,True,ALLOW_DEFAULT,,0,2025-10-30 19:10:51.217637,172.19.0.1,Mozilla/5.0
2016,U0424,LabOrder,LAB-25771,create,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-09 13:47:51.217637,10.0.0.10,Mozilla/5.0
2017,U0259,MedicalRecord,MED-21284,read,True,ALLOW_DEFAULT,,0,2025-12-22 20:41:51.217637,10.0.1.11,Mozilla/5.0
2018,U0197,TrainingRecord,TRA-83065,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-11 17:59:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2019,U0013,StaffProfile,STA-18294,read,True,ALLOW_DEFAULT,,0,2025-12-23 11:09:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2020,U0321,StaffProfile,STA-13918,read,True,ALLOW_DEFAULT,,0,2025-10-21 06:29:51.217637,192.168.1.20,Mozilla/5.0
2021,U0419,PatientProfile,PAT-32940,update,True,ALLOW_DEFAULT,,0,2026-01-14 10:39:51.217637,10.0.0.10,okhttp/4.11.0
2022,U0253,PatientProfile,PAT-46808,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-21 12:07:51.217637,172.19.0.1,okhttp/4.11.0
2023,U0493,WorkSchedule,WOR-13199,read,True,ALLOW_DEFAULT,,0,2025-12-17 23:40:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2024,U0267,StaffProfile,STA-10255,read,True,ALLOW_DEFAULT,,0,2025-12-16 01:39:51.217637,10.0.0.10,okhttp/4.11.0
2025,U0308,TrainingRecord,TRA-83261,create,True,ALLOW_DEFAULT,,0,2026-01-12 13:18:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2026,U0020,MedicalRecord,MED-47554,read,True,ALLOW_DEFAULT,,0,2025-11-20 00:33:51.217637,10.0.0.10,okhttp/4.11.0
2027,U0008,InsuranceClaim,INS-81380,read,True,ALLOW_DEFAULT,,0,2025-11-01 19:21:51.217637,172.19.0.1,okhttp/4.11.0
2028,U0222,WorkSchedule,WOR-82223,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-06 02:38:51.217637,10.0.1.11,Mozilla/5.0
2029,U0109,WorkSchedule,WOR-63346,update,True,ALLOW_DEFAULT,,0,2025-11-02 17:20:51.217637,192.168.1.20,Mozilla/5.0
2030,U0344,WorkSchedule,WOR-48331,update,True,ALLOW_DEFAULT,,0,2025-10-31 07:49:51.217637,192.168.1.20,okhttp/4.11.0
2031,U0092,PatientProfile,PAT-66585,create,True,ALLOW_DEFAULT,,0,2025-10-25 18:09:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2032,U0512,LabOrder,LAB-94602,create,True,ALLOW_DEFAULT,,0,2025-11-29 08:31:51.217637,192.168.1.20,okhttp/4.11.0
2033,U0283,Prescription,PRE-15604,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-18 03:36:51.217637,10.0.1.11,okhttp/4.11.0
2034,U0069,SystemConfig,SYS-85195,read,True,ALLOW_DEFAULT,,0,2025-10-30 14:06:51.217637,10.0.1.11,okhttp/4.11.0
2035,U0123,IncidentCase,INC-64916,update,True,ALLOW_DEFAULT,,0,2026-01-06 01:17:51.217637,10.0.0.10,okhttp/4.11.0
2036,U0022,InsuranceClaim,INS-23607,update,True,ALLOW_DEFAULT,,0,2025-12-09 06:26:51.217637,10.0.0.10,Mozilla/5.0
2037,U0253,BillingRecord,BIL-39724,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-19 03:33:51.217637,172.19.0.1,Mozilla/5.0
2038,U0453,PatientProfile,PAT-81886,create,True,ALLOW_DEFAULT,,0,2026-01-11 04:04:51.217637,192.168.1.20,okhttp/4.11.0
2039,U0125,LabOrder,LAB-38714,read,True,ALLOW_DEFAULT,,0,2025-12-09 09:50:51.217637,172.19.0.1,okhttp/4.11.0
2040,U0383,StaffProfile,STA-39597,read,True,ALLOW_DEFAULT,,0,2025-12-15 04:26:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2041,U0112,VitalSigns,VIT-10078,read,True,ALLOW_DEFAULT,,0,2026-01-07 04:30:51.217637,10.0.0.10,Mozilla/5.0
2042,U0129,MedicalRecord,MED-50180,read,True,ALLOW_DEFAULT,,0,2025-11-08 21:36:51.217637,192.168.1.20,Mozilla/5.0
2043,U0387,WorkSchedule,WOR-93656,read,True,ALLOW_DEFAULT,,0,2025-10-26 16:18:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2044,U0403,SystemConfig,SYS-25869,update,True,ALLOW_DEFAULT,,0,2025-11-05 17:42:51.217637,10.0.1.11,okhttp/4.11.0
2045,U0202,AccessPolicy,ACC-69323,update,True,ALLOW_DEFAULT,,0,2026-01-12 10:50:51.217637,10.0.0.10,Mozilla/5.0
2046,U0241,StaffProfile,STA-62822,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-18 20:24:51.217637,172.19.0.1,Mozilla/5.0
2047,U0431,AccessPolicy,ACC-49817,read,True,ALLOW_DEFAULT,,0,2025-11-25 21:26:51.217637,192.168.1.20,okhttp/4.11.0
2048,U0011,StaffProfile,STA-99013,create,True,ALLOW_DEFAULT,,0,2025-12-01 14:39:51.217637,10.0.0.10,Mozilla/5.0
2049,U0285,StaffProfile,STA-43525,create,True,ALLOW_DEFAULT,,0,2025-12-20 15:52:51.217637,192.168.1.20,Mozilla/5.0
2050,U0335,MedicalRecord,MED-65404,update,True,ALLOW_DEFAULT,,0,2025-12-19 13:34:51.217637,172.19.0.1,okhttp/4.11.0
2051,U0356,SystemConfig,SYS-59803,read,True,ALLOW_DEFAULT,,0,2025-10-21 09:47:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2052,U0145,TrainingRecord,TRA-22065,update,True,ALLOW_DEFAULT,,0,2025-10-25 10:33:51.217637,10.0.1.11,okhttp/4.11.0
2053,U0479,DischargeSummary,DIS-22321,create,True,ALLOW_DEFAULT,,0,2025-11-28 06:35:51.217637,192.168.1.20,okhttp/4.11.0
2054,U0198,IncidentCase,INC-71509,create,True,ALLOW_DEFAULT,,0,2025-10-21 00:20:51.217637,172.19.0.1,Mozilla/5.0
2055,U0401,InsuranceClaim,INS-38384,read,True,ALLOW_DEFAULT,,0,2025-12-12 18:00:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2056,U0426,AdmissionRecord,ADM-87781,create,True,ALLOW_DEFAULT,,0,2026-01-04 09:57:51.217637,10.0.0.10,okhttp/4.11.0
2057,U0309,AdmissionRecord,ADM-33754,read,True,ALLOW_DEFAULT,,0,2025-11-29 01:08:51.217637,172.19.0.1,okhttp/4.11.0
2058,U0085,MedicalReport,MED-80210,read,True,ALLOW_DEFAULT,,0,2025-12-16 09:21:51.217637,10.0.0.10,Mozilla/5.0
2059,U0008,InsuranceClaim,INS-74369,update,True,ALLOW_DEFAULT,,0,2025-11-02 17:14:51.217637,192.168.1.20,Mozilla/5.0
2060,U0450,MedicalRecord,MED-48048,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-11 14:29:51.217637,172.19.0.1,Mozilla/5.0
2061,U0107,ClinicalNote,CLI-20069,read,True,ALLOW_DEFAULT,,0,2025-11-05 00:18:51.217637,192.168.1.20,Mozilla/5.0
2062,U0465,LabResult,LAB-95704,read,True,ALLOW_DEFAULT,,0,2026-01-08 07:12:51.217637,10.0.1.11,Mozilla/5.0
2063,U0237,AccessPolicy,ACC-39284,read,True,ALLOW_DEFAULT,,0,2025-11-17 20:12:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2064,U0301,WorkSchedule,WOR-25216,read,True,ALLOW_DEFAULT,,0,2025-10-27 03:07:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2065,U0009,FinancialReport,FIN-83763,read,True,ALLOW_DEFAULT,,0,2025-10-20 01:02:51.217637,192.168.1.20,Mozilla/5.0
2066,U0456,LabResult,LAB-12691,read,True,ALLOW_DEFAULT,,0,2025-12-21 08:51:51.217637,172.19.0.1,okhttp/4.11.0
2067,U0125,LabResult,LAB-72083,read,True,ALLOW_DEFAULT,,0,2025-10-20 22:34:51.217637,172.19.0.1,Mozilla/5.0
2068,U0152,TrainingRecord,TRA-18773,create,True,ALLOW_DEFAULT,,0,2025-10-23 19:41:51.217637,10.0.0.10,Mozilla/5.0
2069,U0236,SystemConfig,SYS-56876,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-30 02:09:51.217637,192.168.1.20,okhttp/4.11.0
2070,U0022,VitalSigns,VIT-25861,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-20 01:59:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2071,U0106,FinancialReport,FIN-68471,read,True,ALLOW_DEFAULT,,0,2025-12-16 22:48:51.217637,172.19.0.1,okhttp/4.11.0
2072,U0465,MedicalRecord,MED-96017,read,True,ALLOW_DEFAULT,,0,2025-11-03 18:34:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2073,U0463,AdmissionRecord,ADM-36535,read,True,ALLOW_DEFAULT,,0,2025-10-31 07:17:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2074,U0291,LabOrder,LAB-11467,read,True,ALLOW_DEFAULT,,0,2025-11-20 17:39:51.217637,10.0.0.10,okhttp/4.11.0
2075,U0149,SystemConfig,SYS-78755,read,True,ALLOW_DEFAULT,,0,2025-12-17 12:01:51.217637,172.19.0.1,okhttp/4.11.0
2076,U0414,Invoice,INV-27964,read,True,ALLOW_DEFAULT,,0,2025-11-15 23:20:51.217637,10.0.1.11,Mozilla/5.0
2077,U0246,FinancialReport,FIN-97036,read,True,ALLOW_DEFAULT,,0,2025-11-30 02:26:51.217637,192.168.1.20,Mozilla/5.0
2078,U0121,StaffProfile,STA-60837,update,True,ALLOW_DEFAULT,,0,2025-12-07 05:26:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2079,U0500,ImagingResult,IMA-29058,read,True,ALLOW_DEFAULT,,0,2026-01-04 06:36:51.217637,10.0.0.10,Mozilla/5.0
2080,U0049,BillingRecord,BIL-84207,read,True,ALLOW_DEFAULT,,0,2025-11-01 21:10:51.217637,10.0.1.11,okhttp/4.11.0
2081,U0347,WorkSchedule,WOR-39536,update,True,ALLOW_DEFAULT,,0,2026-01-01 06:03:51.217637,172.19.0.1,Mozilla/5.0
2082,U0021,TrainingRecord,TRA-15624,create,True,ALLOW_DEFAULT,,0,2026-01-05 03:19:51.217637,172.19.0.1,Mozilla/5.0
2083,U0169,IncidentCase,INC-58979,read,True,ALLOW_DEFAULT,,0,2025-11-22 10:58:51.217637,192.168.1.20,okhttp/4.11.0
2084,U0355,TransferRecord,TRA-26688,read,True,ALLOW_DEFAULT,,0,2025-11-30 12:30:51.217637,192.168.1.20,okhttp/4.11.0
2085,U0348,OperationReport,OPE-30615,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-08 20:31:51.217637,172.19.0.1,Mozilla/5.0
2086,U0221,LabResult,LAB-88619,read,True,ALLOW_DEFAULT,,0,2025-10-20 16:50:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2087,U0413,AdmissionRecord,ADM-94069,create,True,ALLOW_DEFAULT,,0,2025-10-21 12:35:51.217637,172.19.0.1,Mozilla/5.0
2088,U0148,AuditLog,AUD-95218,read,True,ALLOW_DEFAULT,,0,2025-12-30 07:49:51.217637,172.19.0.1,Mozilla/5.0
2089,U0479,DischargeSummary,DIS-52872,read,True,ALLOW_DEFAULT,,0,2026-01-09 13:37:51.217637,172.19.0.1,Mozilla/5.0
2090,U0045,TrainingRecord,TRA-87274,create,True,ALLOW_DEFAULT,,0,2025-12-20 04:06:51.217637,10.0.1.11,Mozilla/5.0
2091,U0502,ImagingOrder,IMA-54880,read,True,ALLOW_DEFAULT,,0,2025-12-05 09:06:51.217637,10.0.0.10,Mozilla/5.0
2092,U0330,WorkSchedule,WOR-47872,read,True,ALLOW_DEFAULT,,0,2025-12-10 23:52:51.217637,10.0.1.11,Mozilla/5.0
2093,U0118,AdmissionRecord,ADM-41380,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-08 09:47:51.217637,10.0.1.11,Mozilla/5.0
2094,U0472,Prescription,PRE-53908,approve,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-04 00:11:51.217637,192.168.1.20,Mozilla/5.0
2095,U0409,StaffProfile,STA-97776,read,True,ALLOW_DEFAULT,,0,2025-12-16 21:10:51.217637,10.0.1.11,okhttp/4.11.0
2096,U0426,Prescription,PRE-48668,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-04 04:18:51.217637,172.19.0.1,okhttp/4.11.0
2097,U0079,VitalSigns,VIT-36799,update,True,ALLOW_DEFAULT,,0,2025-12-29 12:38:51.217637,192.168.1.20,okhttp/4.11.0
2098,U0153,MedicalRecord,MED-48202,update,True,ALLOW_DEFAULT,,0,2025-12-15 00:20:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2099,U0496,MedicalReport,MED-33996,read,True,ALLOW_DEFAULT,,0,2026-01-06 15:35:51.217637,192.168.1.20,Mozilla/5.0
2100,U0141,ImagingResult,IMA-45486,read,True,ALLOW_DEFAULT,,0,2026-01-10 18:21:51.217637,192.168.1.20,okhttp/4.11.0
2101,U0178,SystemConfig,SYS-89427,update,True,ALLOW_DEFAULT,,0,2025-10-24 10:42:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2102,U0444,WorkSchedule,WOR-61521,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-18 04:27:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2103,U0074,AccessPolicy,ACC-74887,update,True,ALLOW_DEFAULT,,0,2025-11-28 06:45:51.217637,172.19.0.1,okhttp/4.11.0
2104,U0040,VitalSigns,VIT-44825,read,True,ALLOW_DEFAULT,,0,2025-10-22 12:42:51.217637,192.168.1.20,okhttp/4.11.0
2105,U0305,InsuranceClaim,INS-24166,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-30 05:57:51.217637,192.168.1.20,Mozilla/5.0
2106,U0072,ClinicalNote,CLI-33737,read,True,ALLOW_DEFAULT,,0,2025-10-29 01:49:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2107,U0478,MedicalRecord,MED-46353,read,True,ALLOW_DEFAULT,,0,2025-10-27 16:04:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2108,U0330,TrainingRecord,TRA-36855,create,True,ALLOW_DEFAULT,,0,2025-10-21 12:33:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2109,U0127,SystemConfig,SYS-47249,update,True,ALLOW_DEFAULT,,0,2025-11-26 00:14:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2110,U0249,DischargeSummary,DIS-84791,read,True,ALLOW_DEFAULT,,0,2025-12-25 07:29:51.217637,172.19.0.1,okhttp/4.11.0
2111,U0101,FinancialReport,FIN-29884,read,True,ALLOW_DEFAULT,,0,2025-10-19 23:27:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2112,U0132,StaffProfile,STA-36626,read,True,ALLOW_DEFAULT,,0,2025-12-06 04:42:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2113,U0118,WorkSchedule,WOR-45353,read,True,ALLOW_DEFAULT,,0,2025-12-30 13:48:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2114,U0215,InsuranceClaim,INS-38963,create,True,ALLOW_DEFAULT,,0,2025-11-08 22:01:51.217637,192.168.1.20,okhttp/4.11.0
2115,U0050,ClinicalNote,CLI-38880,create,True,ALLOW_DEFAULT,,0,2025-11-12 07:49:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2116,U0228,SystemConfig,SYS-67041,update,True,ALLOW_DEFAULT,,0,2025-12-09 15:33:51.217637,192.168.1.20,Mozilla/5.0
2117,U0164,StaffProfile,STA-20747,read,True,ALLOW_DEFAULT,,0,2025-11-24 01:46:51.217637,192.168.1.20,Mozilla/5.0
2118,U0170,StaffProfile,STA-90616,read,True,ALLOW_DEFAULT,,0,2025-12-25 05:13:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2119,U0333,Invoice,INV-36886,read,True,ALLOW_DEFAULT,,0,2026-01-06 03:39:51.217637,192.168.1.20,Mozilla/5.0
2120,U0447,IncidentCase,INC-54864,create,True,ALLOW_DEFAULT,,0,2025-11-16 04:54:51.217637,10.0.0.10,Mozilla/5.0
2121,U0382,LabResult,LAB-67958,read,True,ALLOW_DEFAULT,,0,2025-12-12 02:21:51.217637,10.0.1.11,Mozilla/5.0
2122,U0181,SystemConfig,SYS-88768,read,True,ALLOW_DEFAULT,,0,2026-01-02 01:38:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2123,U0349,VitalSigns,VIT-38564,read,True,ALLOW_DEFAULT,,0,2025-11-15 11:43:51.217637,172.19.0.1,Mozilla/5.0
2124,U0041,Prescription,PRE-40263,update,True,ALLOW_DEFAULT,,0,2025-11-21 10:13:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2125,U0038,SystemConfig,SYS-94603,read,True,ALLOW_DEFAULT,,0,2025-12-20 09:12:51.217637,10.0.0.10,Mozilla/5.0
2126,U0291,PatientProfile,PAT-60969,read,True,ALLOW_DEFAULT,,0,2025-12-08 22:07:51.217637,172.19.0.1,Mozilla/5.0
2127,U0230,ImagingOrder,IMA-67185,read,True,ALLOW_DEFAULT,,0,2025-12-22 19:18:51.217637,192.168.1.20,Mozilla/5.0
2128,U0063,VitalSigns,VIT-55643,create,True,ALLOW_DEFAULT,,0,2025-11-07 16:36:51.217637,172.19.0.1,Mozilla/5.0
2129,U0513,PatientProfile,PAT-72721,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-01 06:41:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2130,U0438,AuditLog,AUD-88525,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-05 05:09:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2131,U0514,WorkSchedule,WOR-16288,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-26 03:06:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2132,U0204,StaffProfile,STA-22108,update,True,ALLOW_DEFAULT,,0,2025-12-12 21:47:51.217637,10.0.0.10,Mozilla/5.0
2133,U0407,MedicalReport,MED-69388,read,True,ALLOW_DEFAULT,,0,2025-10-31 10:52:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2134,U0427,Appointment,APP-34382,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-07 17:46:51.217637,192.168.1.20,Mozilla/5.0
2135,U0508,SystemConfig,SYS-40384,read,True,ALLOW_DEFAULT,,0,2026-01-05 05:48:51.217637,10.0.0.10,okhttp/4.11.0
2136,U0323,IncidentCase,INC-33061,read,True,ALLOW_DEFAULT,,0,2025-11-13 02:59:51.217637,192.168.1.20,Mozilla/5.0
2137,U0282,PatientProfile,PAT-12252,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-30 09:49:51.217637,10.0.1.11,okhttp/4.11.0
2138,U0362,AdmissionRecord,ADM-23305,read,True,ALLOW_DEFAULT,,0,2025-11-11 09:03:51.217637,10.0.1.11,okhttp/4.11.0
2139,U0133,TrainingRecord,TRA-82540,read,True,ALLOW_DEFAULT,,0,2025-12-26 03:26:51.217637,172.19.0.1,okhttp/4.11.0
2140,U0100,SystemConfig,SYS-42197,read,True,ALLOW_DEFAULT,,0,2025-12-28 12:20:51.217637,10.0.0.10,Mozilla/5.0
2141,U0098,ImagingResult,IMA-77272,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-30 22:00:51.217637,10.0.0.10,okhttp/4.11.0
2142,U0386,BillingRecord,BIL-61616,create,True,ALLOW_DEFAULT,,0,2025-10-30 04:07:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2143,U0098,AdmissionRecord,ADM-41709,create,True,ALLOW_DEFAULT,,0,2026-01-04 07:42:51.217637,172.19.0.1,okhttp/4.11.0
2144,U0083,ImagingOrder,IMA-42216,create,True,ALLOW_DEFAULT,,0,2025-11-28 07:09:51.217637,10.0.1.11,okhttp/4.11.0
2145,U0269,Invoice,INV-31245,create,True,ALLOW_DEFAULT,,0,2025-12-15 03:42:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2146,U0305,VitalSigns,VIT-10075,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-13 00:43:51.217637,192.168.1.20,okhttp/4.11.0
2147,U0461,StaffProfile,STA-82130,read,True,ALLOW_DEFAULT,,0,2025-12-06 04:10:51.217637,192.168.1.20,okhttp/4.11.0
2148,U0513,DischargeSummary,DIS-78112,read,True,ALLOW_DEFAULT,,0,2025-11-19 02:30:51.217637,192.168.1.20,Mozilla/5.0
2149,U0405,LabResult,LAB-31875,read,True,ALLOW_DEFAULT,,0,2025-12-02 16:28:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2150,U0120,VitalSigns,VIT-19622,read,True,ALLOW_DEFAULT,,0,2025-12-11 11:35:51.217637,172.19.0.1,Mozilla/5.0
2151,U0076,PatientProfile,PAT-60144,update,True,ALLOW_DEFAULT,,0,2025-11-21 02:34:51.217637,172.19.0.1,Mozilla/5.0
2152,U0075,ImagingOrder,IMA-36044,read,True,ALLOW_DEFAULT,,0,2025-12-25 04:23:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2153,U0506,FinancialReport,FIN-68974,read,True,ALLOW_DEFAULT,,0,2026-01-04 15:22:51.217637,10.0.1.11,okhttp/4.11.0
2154,U0139,StaffProfile,STA-42046,read,True,ALLOW_DEFAULT,,0,2025-10-30 20:12:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2155,U0507,ImagingOrder,IMA-73802,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-23 05:28:51.217637,192.168.1.20,okhttp/4.11.0
2156,U0154,VitalSigns,VIT-70725,read,True,ALLOW_DEFAULT,,0,2025-10-29 18:12:51.217637,192.168.1.20,PostmanRuntime/7.51.0
2157,U0370,ClinicalNote,CLI-93889,read,True,ALLOW_DEFAULT,,0,2026-01-09 21:05:51.217637,10.0.0.10,Mozilla/5.0
2158,U0295,VitalSigns,VIT-70960,update,True,ALLOW_DEFAULT,,0,2026-01-08 15:54:51.217637,192.168.1.20,okhttp/4.11.0
2159,U0422,ClinicalNote,CLI-88412,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-13 15:27:51.217637,172.19.0.1,okhttp/4.11.0
2160,U0468,OperationReport,OPE-72843,read,True,ALLOW_DEFAULT,,0,2025-10-24 01:19:51.217637,172.19.0.1,Mozilla/5.0
2161,U0113,InsuranceClaim,INS-31750,update,True,ALLOW_DEFAULT,,0,2025-10-18 21:28:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2162,U0376,IncidentCase,INC-45338,create,True,ALLOW_DEFAULT,,0,2025-10-23 08:08:51.217637,10.0.0.10,okhttp/4.11.0
2163,U0370,ImagingResult,IMA-58662,read,True,ALLOW_DEFAULT,,0,2025-10-20 02:03:51.217637,192.168.1.20,Mozilla/5.0
2164,U0129,TransferRecord,TRA-70331,read,True,ALLOW_DEFAULT,,0,2025-11-18 11:11:51.217637,172.19.0.1,Mozilla/5.0
2165,U0161,ImagingResult,IMA-86758,read,True,ALLOW_DEFAULT,,0,2025-10-29 02:39:51.217637,192.168.1.20,Mozilla/5.0
2166,U0108,AuditLog,AUD-97335,read,True,ALLOW_DEFAULT,,0,2025-12-27 19:44:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2167,U0060,Invoice,INV-53273,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-17 00:27:51.217637,192.168.1.20,okhttp/4.11.0
2168,U0140,VitalSigns,VIT-28868,create,True,ALLOW_DEFAULT,,0,2025-10-30 19:58:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2169,U0433,TransferRecord,TRA-61694,create,True,ALLOW_DEFAULT,,0,2025-11-06 22:25:51.217637,10.0.0.10,PostmanRuntime/7.51.0
2170,U0193,ClinicalNote,CLI-35492,read,True,ALLOW_DEFAULT,,0,2025-11-24 23:16:51.217637,10.0.1.11,Mozilla/5.0
2171,U0151,BillingRecord,BIL-65956,update,True,ALLOW_DEFAULT,,0,2025-12-06 16:22:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2172,U0079,MedicalRecord,MED-31416,read,True,ALLOW_DEFAULT,,0,2026-01-04 01:28:51.217637,10.0.0.10,Mozilla/5.0
2173,U0011,StaffProfile,STA-38717,read,True,ALLOW_DEFAULT,,0,2025-11-29 12:20:51.217637,10.0.1.11,okhttp/4.11.0
2174,U0128,MedicalRecord,MED-97741,create,True,ALLOW_DEFAULT,,0,2025-11-28 17:20:51.217637,172.19.0.1,okhttp/4.11.0
2175,U0170,MedicalReport,MED-71463,read,True,ALLOW_DEFAULT,,0,2026-01-12 21:00:51.217637,172.19.0.1,okhttp/4.11.0
2176,U0293,Prescription,PRE-53332,create,True,ALLOW_DEFAULT,,0,2025-12-14 08:54:51.217637,172.19.0.1,okhttp/4.11.0
2177,U0044,MedicalReport,MED-87303,read,True,ALLOW_DEFAULT,,0,2025-12-04 05:22:51.217637,172.19.0.1,okhttp/4.11.0
2178,U0385,Prescription,PRE-39648,read,True,ALLOW_DEFAULT,,0,2025-12-31 01:33:51.217637,10.0.0.10,Mozilla/5.0
2179,U0494,VitalSigns,VIT-76694,update,True,ALLOW_DEFAULT,,0,2025-11-14 05:55:51.217637,192.168.1.20,okhttp/4.11.0
2180,U0238,MedicalRecord,MED-87554,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-14 05:25:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2181,U0362,Appointment,APP-39311,read,True,ALLOW_DEFAULT,,0,2026-01-02 18:07:51.217637,10.0.1.11,PostmanRuntime/7.51.0
2182,U0452,StaffProfile,STA-22923,update,True,ALLOW_DEFAULT,,0,2025-12-20 08:46:51.217637,172.19.0.1,Mozilla/5.0
2183,U0226,LabResult,LAB-84261,read,True,ALLOW_DEFAULT,,0,2025-11-17 00:51:51.217637,172.19.0.1,PostmanRuntime/7.51.0
2184,U0482,TransferRecord,TRA-73068,read,True,ALLOW_DEFAULT,,0,2026-01-12 05:19:51.217637,10.0.0.10,Mozilla/5.0
